Country Code (ISO3),Region,Zip,Weight From,Weight To,Price,Type
CHE,*,*,25.01,25.5,170.46,SDA Tradizionale ZONA  2
CHE,*,*,25.51,26,172.50,SDA Tradizionale ZONA  2
CHE,*,*,26.01,26.5,174.54,SDA Tradizionale ZONA  2
CHE,*,*,26.51,27,176.58,SDA Tradizionale ZONA  2
CHE,*,*,27.01,27.5,178.62,SDA Tradizionale ZONA  2
CHE,*,*,27.51,28,180.66,SDA Tradizionale ZONA  2
CHE,*,*,28.01,28.5,182.70,SDA Tradizionale ZONA  2
CHE,*,*,28.51,29,184.74,SDA Tradizionale ZONA  2
CHE,*,*,29.01,2.5,186.78,SDA Tradizionale ZONA  2
CHE,*,*,29.51,30,188.82,SDA Tradizionale ZONA  2
ALB,*,*,0,0.5,62.88,SDA Tradizionale ZONA  3
ALB,*,*,0.51,1,69.78,SDA Tradizionale ZONA  3
ALB,*,*,1.01,1.5,69.90,SDA Tradizionale ZONA  3
ALB,*,*,1.51,2,75.54,SDA Tradizionale ZONA  3
ALB,*,*,2.01,2.5,82.44,SDA Tradizionale ZONA  3
ALB,*,*,2.51,3,88.50,SDA Tradizionale ZONA  3
ALB,*,*,3.01,3.5,88.62,SDA Tradizionale ZONA  3
ALB,*,*,3.51,4,94.62,SDA Tradizionale ZONA  3
ALB,*,*,4.01,4.5,100.86,SDA Tradizionale ZONA  3
ALB,*,*,4.51,5,107.10,SDA Tradizionale ZONA  3
ALB,*,*,5.01,5.5,109.56,SDA Tradizionale ZONA  3
ALB,*,*,5.51,6,109.68,SDA Tradizionale ZONA  3
ALB,*,*,6.01,6.5,109.86,SDA Tradizionale ZONA  3
ALB,*,*,6.51,7,109.98,SDA Tradizionale ZONA  3
ALB,*,*,7.01,7.5,113.22,SDA Tradizionale ZONA  3
ALB,*,*,7.51,8,118.38,SDA Tradizionale ZONA  3
ALB,*,*,8.01,8.5,123.42,SDA Tradizionale ZONA  3
ALB,*,*,8.51,9,128.58,SDA Tradizionale ZONA  3
ALB,*,*,9.01,9.5,133.62,SDA Tradizionale ZONA  3
ALB,*,*,9.51,10,138.72,SDA Tradizionale ZONA  3
ALB,*,*,10.01,10.5,142.62,SDA Tradizionale ZONA  3
ALB,*,*,10.51,11,146.64,SDA Tradizionale ZONA  3
ALB,*,*,11.01,11.5,150.66,SDA Tradizionale ZONA  3
ALB,*,*,11.51,12,154.62,SDA Tradizionale ZONA  3
ALB,*,*,12.01,12.5,158.64,SDA Tradizionale ZONA  3
ALB,*,*,12.51,13,162.66,SDA Tradizionale ZONA  3
ALB,*,*,13.01,13.5,166.68,SDA Tradizionale ZONA  3
ALB,*,*,13.51,14,170.70,SDA Tradizionale ZONA  3
ALB,*,*,14.01,14.5,174.72,SDA Tradizionale ZONA  3
ALB,*,*,14.5,15,178.74,SDA Tradizionale ZONA  3
ALB,*,*,15.01,15.5,182.76,SDA Tradizionale ZONA  3
ALB,*,*,15.51,16,186.78,SDA Tradizionale ZONA  3
ALB,*,*,16.01,16.5,190.80,SDA Tradizionale ZONA  3
ALB,*,*,16.51,17,194.82,SDA Tradizionale ZONA  3
ALB,*,*,17.01,17.5,198.90,SDA Tradizionale ZONA  3
ALB,*,*,17.51,18,202.92,SDA Tradizionale ZONA  3
ALB,*,*,18.01,18.5,207.00,SDA Tradizionale ZONA  3
ALB,*,*,18.51,19,211.02,SDA Tradizionale ZONA  3
ALB,*,*,19.01,19.5,215.10,SDA Tradizionale ZONA  3
ALB,*,*,19.51,20,219.18,SDA Tradizionale ZONA  3
ALB,*,*,20.01,20.5,222.66,SDA Tradizionale ZONA  3
ALB,*,*,20.51,21,240.24,SDA Tradizionale ZONA  3
ALB,*,*,21.01,21.5,243.96,SDA Tradizionale ZONA  3
ALB,*,*,21.51,22,247.74,SDA Tradizionale ZONA  3
ALB,*,*,22.01,22.5,251.46,SDA Tradizionale ZONA  3
ALB,*,*,22.51,23,255.18,SDA Tradizionale ZONA  3
ALB,*,*,23.01,23.5,258.90,SDA Tradizionale ZONA  3
ALB,*,*,23.51,24,262.68,SDA Tradizionale ZONA  3
ALB,*,*,24.01,24.5,266.40,SDA Tradizionale ZONA  3
ALB,*,*,24.51,25,270.18,SDA Tradizionale ZONA  3
ALB,*,*,25.01,25.5,273.90,SDA Tradizionale ZONA  3
ALB,*,*,25.51,26,277.68,SDA Tradizionale ZONA  3
ALB,*,*,26.01,26.5,281.40,SDA Tradizionale ZONA  3
ALB,*,*,26.51,27,285.18,SDA Tradizionale ZONA  3
ALB,*,*,27.01,27.5,288.96,SDA Tradizionale ZONA  3
ALB,*,*,27.51,28,292.74,SDA Tradizionale ZONA  3
ALB,*,*,28.01,28.5,296.52,SDA Tradizionale ZONA  3
ALB,*,*,28.51,29,300.24,SDA Tradizionale ZONA  3
ALB,*,*,29.01,2.5,304.02,SDA Tradizionale ZONA  3
ALB,*,*,29.51,30,307.80,SDA Tradizionale ZONA  3
BLR,*,*,0,0.5,62.88,SDA Tradizionale ZONA  3
BLR,*,*,0.51,1,69.78,SDA Tradizionale ZONA  3
BLR,*,*,1.01,1.5,69.90,SDA Tradizionale ZONA  3
BLR,*,*,1.51,2,75.54,SDA Tradizionale ZONA  3
BLR,*,*,2.01,2.5,82.44,SDA Tradizionale ZONA  3
BLR,*,*,2.51,3,88.50,SDA Tradizionale ZONA  3
BLR,*,*,3.01,3.5,88.62,SDA Tradizionale ZONA  3
BLR,*,*,3.51,4,94.62,SDA Tradizionale ZONA  3
BLR,*,*,4.01,4.5,100.86,SDA Tradizionale ZONA  3
BLR,*,*,4.51,5,107.10,SDA Tradizionale ZONA  3
BLR,*,*,5.01,5.5,109.56,SDA Tradizionale ZONA  3
BLR,*,*,5.51,6,109.68,SDA Tradizionale ZONA  3
BLR,*,*,6.01,6.5,109.86,SDA Tradizionale ZONA  3
BLR,*,*,6.51,7,109.98,SDA Tradizionale ZONA  3
BLR,*,*,7.01,7.5,113.22,SDA Tradizionale ZONA  3
BLR,*,*,7.51,8,118.38,SDA Tradizionale ZONA  3
BLR,*,*,8.01,8.5,123.42,SDA Tradizionale ZONA  3
BLR,*,*,8.51,9,128.58,SDA Tradizionale ZONA  3
BLR,*,*,9.01,9.5,133.62,SDA Tradizionale ZONA  3
BLR,*,*,9.51,10,138.72,SDA Tradizionale ZONA  3
BLR,*,*,10.01,10.5,142.62,SDA Tradizionale ZONA  3
BLR,*,*,10.51,11,146.64,SDA Tradizionale ZONA  3
BLR,*,*,11.01,11.5,150.66,SDA Tradizionale ZONA  3
BLR,*,*,11.51,12,154.62,SDA Tradizionale ZONA  3
BLR,*,*,12.01,12.5,158.64,SDA Tradizionale ZONA  3
BLR,*,*,12.51,13,162.66,SDA Tradizionale ZONA  3
BLR,*,*,13.01,13.5,166.68,SDA Tradizionale ZONA  3
BLR,*,*,13.51,14,170.70,SDA Tradizionale ZONA  3
BLR,*,*,14.01,14.5,174.72,SDA Tradizionale ZONA  3
BLR,*,*,14.5,15,178.74,SDA Tradizionale ZONA  3
BLR,*,*,15.01,15.5,182.76,SDA Tradizionale ZONA  3
BLR,*,*,15.51,16,186.78,SDA Tradizionale ZONA  3
BLR,*,*,16.01,16.5,190.80,SDA Tradizionale ZONA  3
BLR,*,*,16.51,17,194.82,SDA Tradizionale ZONA  3
BLR,*,*,17.01,17.5,198.90,SDA Tradizionale ZONA  3
BLR,*,*,17.51,18,202.92,SDA Tradizionale ZONA  3
BLR,*,*,18.01,18.5,207.00,SDA Tradizionale ZONA  3
BLR,*,*,18.51,19,211.02,SDA Tradizionale ZONA  3
BLR,*,*,19.01,19.5,215.10,SDA Tradizionale ZONA  3
BLR,*,*,19.51,20,219.18,SDA Tradizionale ZONA  3
BLR,*,*,20.01,20.5,222.66,SDA Tradizionale ZONA  3
BLR,*,*,20.51,21,240.24,SDA Tradizionale ZONA  3
BLR,*,*,21.01,21.5,243.96,SDA Tradizionale ZONA  3
BLR,*,*,21.51,22,247.74,SDA Tradizionale ZONA  3
BLR,*,*,22.01,22.5,251.46,SDA Tradizionale ZONA  3
BLR,*,*,22.51,23,255.18,SDA Tradizionale ZONA  3
BLR,*,*,23.01,23.5,258.90,SDA Tradizionale ZONA  3
BLR,*,*,23.51,24,262.68,SDA Tradizionale ZONA  3
BLR,*,*,24.01,24.5,266.40,SDA Tradizionale ZONA  3
BLR,*,*,24.51,25,270.18,SDA Tradizionale ZONA  3
BLR,*,*,25.01,25.5,273.90,SDA Tradizionale ZONA  3
BLR,*,*,25.51,26,277.68,SDA Tradizionale ZONA  3
BLR,*,*,26.01,26.5,281.40,SDA Tradizionale ZONA  3
BLR,*,*,26.51,27,285.18,SDA Tradizionale ZONA  3
BLR,*,*,27.01,27.5,288.96,SDA Tradizionale ZONA  3
BLR,*,*,27.51,28,292.74,SDA Tradizionale ZONA  3
BLR,*,*,28.01,28.5,296.52,SDA Tradizionale ZONA  3
BLR,*,*,28.51,29,300.24,SDA Tradizionale ZONA  3
BLR,*,*,29.01,2.5,304.02,SDA Tradizionale ZONA  3
BLR,*,*,29.51,30,307.80,SDA Tradizionale ZONA  3
BIH,*,*,0,0.5,62.88,SDA Tradizionale ZONA  3
BIH,*,*,0.51,1,69.78,SDA Tradizionale ZONA  3
BIH,*,*,1.01,1.5,69.90,SDA Tradizionale ZONA  3
BIH,*,*,1.51,2,75.54,SDA Tradizionale ZONA  3
BIH,*,*,2.01,2.5,82.44,SDA Tradizionale ZONA  3
BIH,*,*,2.51,3,88.50,SDA Tradizionale ZONA  3
BIH,*,*,3.01,3.5,88.62,SDA Tradizionale ZONA  3
BIH,*,*,3.51,4,94.62,SDA Tradizionale ZONA  3
BIH,*,*,4.01,4.5,100.86,SDA Tradizionale ZONA  3
BIH,*,*,4.51,5,107.10,SDA Tradizionale ZONA  3
BIH,*,*,5.01,5.5,109.56,SDA Tradizionale ZONA  3
BIH,*,*,5.51,6,109.68,SDA Tradizionale ZONA  3
BIH,*,*,6.01,6.5,109.86,SDA Tradizionale ZONA  3
BIH,*,*,6.51,7,109.98,SDA Tradizionale ZONA  3
BIH,*,*,7.01,7.5,113.22,SDA Tradizionale ZONA  3
BIH,*,*,7.51,8,118.38,SDA Tradizionale ZONA  3
BIH,*,*,8.01,8.5,123.42,SDA Tradizionale ZONA  3
BIH,*,*,8.51,9,128.58,SDA Tradizionale ZONA  3
BIH,*,*,9.01,9.5,133.62,SDA Tradizionale ZONA  3
BIH,*,*,9.51,10,138.72,SDA Tradizionale ZONA  3
BIH,*,*,10.01,10.5,142.62,SDA Tradizionale ZONA  3
BIH,*,*,10.51,11,146.64,SDA Tradizionale ZONA  3
BIH,*,*,11.01,11.5,150.66,SDA Tradizionale ZONA  3
BIH,*,*,11.51,12,154.62,SDA Tradizionale ZONA  3
BIH,*,*,12.01,12.5,158.64,SDA Tradizionale ZONA  3
BIH,*,*,12.51,13,162.66,SDA Tradizionale ZONA  3
BIH,*,*,13.01,13.5,166.68,SDA Tradizionale ZONA  3
BIH,*,*,13.51,14,170.70,SDA Tradizionale ZONA  3
BIH,*,*,14.01,14.5,174.72,SDA Tradizionale ZONA  3
BIH,*,*,14.5,15,178.74,SDA Tradizionale ZONA  3
BIH,*,*,15.01,15.5,182.76,SDA Tradizionale ZONA  3
BIH,*,*,15.51,16,186.78,SDA Tradizionale ZONA  3
BIH,*,*,16.01,16.5,190.80,SDA Tradizionale ZONA  3
BIH,*,*,16.51,17,194.82,SDA Tradizionale ZONA  3
BIH,*,*,17.01,17.5,198.90,SDA Tradizionale ZONA  3
BIH,*,*,17.51,18,202.92,SDA Tradizionale ZONA  3
BIH,*,*,18.01,18.5,207.00,SDA Tradizionale ZONA  3
BIH,*,*,18.51,19,211.02,SDA Tradizionale ZONA  3
BIH,*,*,19.01,19.5,215.10,SDA Tradizionale ZONA  3
BIH,*,*,19.51,20,219.18,SDA Tradizionale ZONA  3
BIH,*,*,20.01,20.5,222.66,SDA Tradizionale ZONA  3
BIH,*,*,20.51,21,240.24,SDA Tradizionale ZONA  3
BIH,*,*,21.01,21.5,243.96,SDA Tradizionale ZONA  3
BIH,*,*,21.51,22,247.74,SDA Tradizionale ZONA  3
BIH,*,*,22.01,22.5,251.46,SDA Tradizionale ZONA  3
BIH,*,*,22.51,23,255.18,SDA Tradizionale ZONA  3
BIH,*,*,23.01,23.5,258.90,SDA Tradizionale ZONA  3
BIH,*,*,23.51,24,262.68,SDA Tradizionale ZONA  3
BIH,*,*,24.01,24.5,266.40,SDA Tradizionale ZONA  3
BIH,*,*,24.51,25,270.18,SDA Tradizionale ZONA  3
BIH,*,*,25.01,25.5,273.90,SDA Tradizionale ZONA  3
BIH,*,*,25.51,26,277.68,SDA Tradizionale ZONA  3
BIH,*,*,26.01,26.5,281.40,SDA Tradizionale ZONA  3
BIH,*,*,26.51,27,285.18,SDA Tradizionale ZONA  3
BIH,*,*,27.01,27.5,288.96,SDA Tradizionale ZONA  3
BIH,*,*,27.51,28,292.74,SDA Tradizionale ZONA  3
BIH,*,*,28.01,28.5,296.52,SDA Tradizionale ZONA  3
BIH,*,*,28.51,29,300.24,SDA Tradizionale ZONA  3
BIH,*,*,29.01,2.5,304.02,SDA Tradizionale ZONA  3
BIH,*,*,29.51,30,307.80,SDA Tradizionale ZONA  3
BGR,*,*,0,0.5,62.88,SDA Tradizionale ZONA  3
BGR,*,*,0.51,1,69.78,SDA Tradizionale ZONA  3
BGR,*,*,1.01,1.5,69.90,SDA Tradizionale ZONA  3
BGR,*,*,1.51,2,75.54,SDA Tradizionale ZONA  3
BGR,*,*,2.01,2.5,82.44,SDA Tradizionale ZONA  3
BGR,*,*,2.51,3,88.50,SDA Tradizionale ZONA  3
BGR,*,*,3.01,3.5,88.62,SDA Tradizionale ZONA  3
BGR,*,*,3.51,4,94.62,SDA Tradizionale ZONA  3
BGR,*,*,4.01,4.5,100.86,SDA Tradizionale ZONA  3
BGR,*,*,4.51,5,107.10,SDA Tradizionale ZONA  3
BGR,*,*,5.01,5.5,109.56,SDA Tradizionale ZONA  3
BGR,*,*,5.51,6,109.68,SDA Tradizionale ZONA  3
BGR,*,*,6.01,6.5,109.86,SDA Tradizionale ZONA  3
BGR,*,*,6.51,7,109.98,SDA Tradizionale ZONA  3
BGR,*,*,7.01,7.5,113.22,SDA Tradizionale ZONA  3
BGR,*,*,7.51,8,118.38,SDA Tradizionale ZONA  3
BGR,*,*,8.01,8.5,123.42,SDA Tradizionale ZONA  3
BGR,*,*,8.51,9,128.58,SDA Tradizionale ZONA  3
BGR,*,*,9.01,9.5,133.62,SDA Tradizionale ZONA  3
BGR,*,*,9.51,10,138.72,SDA Tradizionale ZONA  3
BGR,*,*,10.01,10.5,142.62,SDA Tradizionale ZONA  3
BGR,*,*,10.51,11,146.64,SDA Tradizionale ZONA  3
BGR,*,*,11.01,11.5,150.66,SDA Tradizionale ZONA  3
BGR,*,*,11.51,12,154.62,SDA Tradizionale ZONA  3
BGR,*,*,12.01,12.5,158.64,SDA Tradizionale ZONA  3
BGR,*,*,12.51,13,162.66,SDA Tradizionale ZONA  3
BGR,*,*,13.01,13.5,166.68,SDA Tradizionale ZONA  3
BGR,*,*,13.51,14,170.70,SDA Tradizionale ZONA  3
BGR,*,*,14.01,14.5,174.72,SDA Tradizionale ZONA  3
BGR,*,*,14.5,15,178.74,SDA Tradizionale ZONA  3
BGR,*,*,15.01,15.5,182.76,SDA Tradizionale ZONA  3
BGR,*,*,15.51,16,186.78,SDA Tradizionale ZONA  3
BGR,*,*,16.01,16.5,190.80,SDA Tradizionale ZONA  3
BGR,*,*,16.51,17,194.82,SDA Tradizionale ZONA  3
BGR,*,*,17.01,17.5,198.90,SDA Tradizionale ZONA  3
BGR,*,*,17.51,18,202.92,SDA Tradizionale ZONA  3
BGR,*,*,18.01,18.5,207.00,SDA Tradizionale ZONA  3
BGR,*,*,18.51,19,211.02,SDA Tradizionale ZONA  3
BGR,*,*,19.01,19.5,215.10,SDA Tradizionale ZONA  3
BGR,*,*,19.51,20,219.18,SDA Tradizionale ZONA  3
BGR,*,*,20.01,20.5,222.66,SDA Tradizionale ZONA  3
BGR,*,*,20.51,21,240.24,SDA Tradizionale ZONA  3
BGR,*,*,21.01,21.5,243.96,SDA Tradizionale ZONA  3
BGR,*,*,21.51,22,247.74,SDA Tradizionale ZONA  3
BGR,*,*,22.01,22.5,251.46,SDA Tradizionale ZONA  3
BGR,*,*,22.51,23,255.18,SDA Tradizionale ZONA  3
BGR,*,*,23.01,23.5,258.90,SDA Tradizionale ZONA  3
BGR,*,*,23.51,24,262.68,SDA Tradizionale ZONA  3
BGR,*,*,24.01,24.5,266.40,SDA Tradizionale ZONA  3
BGR,*,*,24.51,25,270.18,SDA Tradizionale ZONA  3
BGR,*,*,25.01,25.5,273.90,SDA Tradizionale ZONA  3
BGR,*,*,25.51,26,277.68,SDA Tradizionale ZONA  3
BGR,*,*,26.01,26.5,281.40,SDA Tradizionale ZONA  3
BGR,*,*,26.51,27,285.18,SDA Tradizionale ZONA  3
BGR,*,*,27.01,27.5,288.96,SDA Tradizionale ZONA  3
BGR,*,*,27.51,28,292.74,SDA Tradizionale ZONA  3
BGR,*,*,28.01,28.5,296.52,SDA Tradizionale ZONA  3
BGR,*,*,28.51,29,300.24,SDA Tradizionale ZONA  3
BGR,*,*,29.01,2.5,304.02,SDA Tradizionale ZONA  3
BGR,*,*,29.51,30,307.80,SDA Tradizionale ZONA  3
CZE,*,*,0,0.5,62.88,SDA Tradizionale ZONA  3
CZE,*,*,0.51,1,69.78,SDA Tradizionale ZONA  3
CZE,*,*,1.01,1.5,69.90,SDA Tradizionale ZONA  3
CZE,*,*,1.51,2,75.54,SDA Tradizionale ZONA  3
CZE,*,*,2.01,2.5,82.44,SDA Tradizionale ZONA  3
CZE,*,*,2.51,3,88.50,SDA Tradizionale ZONA  3
CZE,*,*,3.01,3.5,88.62,SDA Tradizionale ZONA  3
CZE,*,*,3.51,4,94.62,SDA Tradizionale ZONA  3
CZE,*,*,4.01,4.5,100.86,SDA Tradizionale ZONA  3
CZE,*,*,4.51,5,107.10,SDA Tradizionale ZONA  3
CZE,*,*,5.01,5.5,109.56,SDA Tradizionale ZONA  3
CZE,*,*,5.51,6,109.68,SDA Tradizionale ZONA  3
CZE,*,*,6.01,6.5,109.86,SDA Tradizionale ZONA  3
CZE,*,*,6.51,7,109.98,SDA Tradizionale ZONA  3
CZE,*,*,7.01,7.5,113.22,SDA Tradizionale ZONA  3
CZE,*,*,7.51,8,118.38,SDA Tradizionale ZONA  3
CZE,*,*,8.01,8.5,123.42,SDA Tradizionale ZONA  3
CZE,*,*,8.51,9,128.58,SDA Tradizionale ZONA  3
CZE,*,*,9.01,9.5,133.62,SDA Tradizionale ZONA  3
CZE,*,*,9.51,10,138.72,SDA Tradizionale ZONA  3
CZE,*,*,10.01,10.5,142.62,SDA Tradizionale ZONA  3
CZE,*,*,10.51,11,146.64,SDA Tradizionale ZONA  3
CZE,*,*,11.01,11.5,150.66,SDA Tradizionale ZONA  3
CZE,*,*,11.51,12,154.62,SDA Tradizionale ZONA  3
CZE,*,*,12.01,12.5,158.64,SDA Tradizionale ZONA  3
CZE,*,*,12.51,13,162.66,SDA Tradizionale ZONA  3
CZE,*,*,13.01,13.5,166.68,SDA Tradizionale ZONA  3
CZE,*,*,13.51,14,170.70,SDA Tradizionale ZONA  3
CZE,*,*,14.01,14.5,174.72,SDA Tradizionale ZONA  3
CZE,*,*,14.5,15,178.74,SDA Tradizionale ZONA  3
CZE,*,*,15.01,15.5,182.76,SDA Tradizionale ZONA  3
CZE,*,*,15.51,16,186.78,SDA Tradizionale ZONA  3
CZE,*,*,16.01,16.5,190.80,SDA Tradizionale ZONA  3
CZE,*,*,16.51,17,194.82,SDA Tradizionale ZONA  3
CZE,*,*,17.01,17.5,198.90,SDA Tradizionale ZONA  3
CZE,*,*,17.51,18,202.92,SDA Tradizionale ZONA  3
CZE,*,*,18.01,18.5,207.00,SDA Tradizionale ZONA  3
CZE,*,*,18.51,19,211.02,SDA Tradizionale ZONA  3
CZE,*,*,19.01,19.5,215.10,SDA Tradizionale ZONA  3
CZE,*,*,19.51,20,219.18,SDA Tradizionale ZONA  3
CZE,*,*,20.01,20.5,222.66,SDA Tradizionale ZONA  3
CZE,*,*,20.51,21,240.24,SDA Tradizionale ZONA  3
CZE,*,*,21.01,21.5,243.96,SDA Tradizionale ZONA  3
CZE,*,*,21.51,22,247.74,SDA Tradizionale ZONA  3
CZE,*,*,22.01,22.5,251.46,SDA Tradizionale ZONA  3
CZE,*,*,22.51,23,255.18,SDA Tradizionale ZONA  3
CZE,*,*,23.01,23.5,258.90,SDA Tradizionale ZONA  3
CZE,*,*,23.51,24,262.68,SDA Tradizionale ZONA  3
CZE,*,*,24.01,24.5,266.40,SDA Tradizionale ZONA  3
CZE,*,*,24.51,25,270.18,SDA Tradizionale ZONA  3
CZE,*,*,25.01,25.5,273.90,SDA Tradizionale ZONA  3
CZE,*,*,25.51,26,277.68,SDA Tradizionale ZONA  3
CZE,*,*,26.01,26.5,281.40,SDA Tradizionale ZONA  3
CZE,*,*,26.51,27,285.18,SDA Tradizionale ZONA  3
CZE,*,*,27.01,27.5,288.96,SDA Tradizionale ZONA  3
CZE,*,*,27.51,28,292.74,SDA Tradizionale ZONA  3
CZE,*,*,28.01,28.5,296.52,SDA Tradizionale ZONA  3
CZE,*,*,28.51,29,300.24,SDA Tradizionale ZONA  3
CZE,*,*,29.01,2.5,304.02,SDA Tradizionale ZONA  3
CZE,*,*,29.51,30,307.80,SDA Tradizionale ZONA  3
CYP,*,*,0,0.5,62.88,SDA Tradizionale ZONA  3
CYP,*,*,0.51,1,69.78,SDA Tradizionale ZONA  3
CYP,*,*,1.01,1.5,69.90,SDA Tradizionale ZONA  3
CYP,*,*,1.51,2,75.54,SDA Tradizionale ZONA  3
CYP,*,*,2.01,2.5,82.44,SDA Tradizionale ZONA  3
CYP,*,*,2.51,3,88.50,SDA Tradizionale ZONA  3
CYP,*,*,3.01,3.5,88.62,SDA Tradizionale ZONA  3
CYP,*,*,3.51,4,94.62,SDA Tradizionale ZONA  3
CYP,*,*,4.01,4.5,100.86,SDA Tradizionale ZONA  3
CYP,*,*,4.51,5,107.10,SDA Tradizionale ZONA  3
CYP,*,*,5.01,5.5,109.56,SDA Tradizionale ZONA  3
CYP,*,*,5.51,6,109.68,SDA Tradizionale ZONA  3
CYP,*,*,6.01,6.5,109.86,SDA Tradizionale ZONA  3
CYP,*,*,6.51,7,109.98,SDA Tradizionale ZONA  3
CYP,*,*,7.01,7.5,113.22,SDA Tradizionale ZONA  3
CYP,*,*,7.51,8,118.38,SDA Tradizionale ZONA  3
CYP,*,*,8.01,8.5,123.42,SDA Tradizionale ZONA  3
CYP,*,*,8.51,9,128.58,SDA Tradizionale ZONA  3
CYP,*,*,9.01,9.5,133.62,SDA Tradizionale ZONA  3
CYP,*,*,9.51,10,138.72,SDA Tradizionale ZONA  3
CYP,*,*,10.01,10.5,142.62,SDA Tradizionale ZONA  3
CYP,*,*,10.51,11,146.64,SDA Tradizionale ZONA  3
CYP,*,*,11.01,11.5,150.66,SDA Tradizionale ZONA  3
CYP,*,*,11.51,12,154.62,SDA Tradizionale ZONA  3
CYP,*,*,12.01,12.5,158.64,SDA Tradizionale ZONA  3
CYP,*,*,12.51,13,162.66,SDA Tradizionale ZONA  3
CYP,*,*,13.01,13.5,166.68,SDA Tradizionale ZONA  3
CYP,*,*,13.51,14,170.70,SDA Tradizionale ZONA  3
CYP,*,*,14.01,14.5,174.72,SDA Tradizionale ZONA  3
CYP,*,*,14.5,15,178.74,SDA Tradizionale ZONA  3
CYP,*,*,15.01,15.5,182.76,SDA Tradizionale ZONA  3
CYP,*,*,15.51,16,186.78,SDA Tradizionale ZONA  3
CYP,*,*,16.01,16.5,190.80,SDA Tradizionale ZONA  3
CYP,*,*,16.51,17,194.82,SDA Tradizionale ZONA  3
CYP,*,*,17.01,17.5,198.90,SDA Tradizionale ZONA  3
CYP,*,*,17.51,18,202.92,SDA Tradizionale ZONA  3
CYP,*,*,18.01,18.5,207.00,SDA Tradizionale ZONA  3
CYP,*,*,18.51,19,211.02,SDA Tradizionale ZONA  3
CYP,*,*,19.01,19.5,215.10,SDA Tradizionale ZONA  3
CYP,*,*,19.51,20,219.18,SDA Tradizionale ZONA  3
CYP,*,*,20.01,20.5,222.66,SDA Tradizionale ZONA  3
CYP,*,*,20.51,21,240.24,SDA Tradizionale ZONA  3
CYP,*,*,21.01,21.5,243.96,SDA Tradizionale ZONA  3
CYP,*,*,21.51,22,247.74,SDA Tradizionale ZONA  3
CYP,*,*,22.01,22.5,251.46,SDA Tradizionale ZONA  3
CYP,*,*,22.51,23,255.18,SDA Tradizionale ZONA  3
CYP,*,*,23.01,23.5,258.90,SDA Tradizionale ZONA  3
CYP,*,*,23.51,24,262.68,SDA Tradizionale ZONA  3
CYP,*,*,24.01,24.5,266.40,SDA Tradizionale ZONA  3
CYP,*,*,24.51,25,270.18,SDA Tradizionale ZONA  3
CYP,*,*,25.01,25.5,273.90,SDA Tradizionale ZONA  3
CYP,*,*,25.51,26,277.68,SDA Tradizionale ZONA  3
CYP,*,*,26.01,26.5,281.40,SDA Tradizionale ZONA  3
CYP,*,*,26.51,27,285.18,SDA Tradizionale ZONA  3
CYP,*,*,27.01,27.5,288.96,SDA Tradizionale ZONA  3
CYP,*,*,27.51,28,292.74,SDA Tradizionale ZONA  3
CYP,*,*,28.01,28.5,296.52,SDA Tradizionale ZONA  3
CYP,*,*,28.51,29,300.24,SDA Tradizionale ZONA  3
CYP,*,*,29.01,2.5,304.02,SDA Tradizionale ZONA  3
CYP,*,*,29.51,30,307.80,SDA Tradizionale ZONA  3
HRV,*,*,0,0.5,62.88,SDA Tradizionale ZONA  3
HRV,*,*,0.51,1,69.78,SDA Tradizionale ZONA  3
HRV,*,*,1.01,1.5,69.90,SDA Tradizionale ZONA  3
HRV,*,*,1.51,2,75.54,SDA Tradizionale ZONA  3
HRV,*,*,2.01,2.5,82.44,SDA Tradizionale ZONA  3
HRV,*,*,2.51,3,88.50,SDA Tradizionale ZONA  3
HRV,*,*,3.01,3.5,88.62,SDA Tradizionale ZONA  3
HRV,*,*,3.51,4,94.62,SDA Tradizionale ZONA  3
HRV,*,*,4.01,4.5,100.86,SDA Tradizionale ZONA  3
HRV,*,*,4.51,5,107.10,SDA Tradizionale ZONA  3
HRV,*,*,5.01,5.5,109.56,SDA Tradizionale ZONA  3
HRV,*,*,5.51,6,109.68,SDA Tradizionale ZONA  3
HRV,*,*,6.01,6.5,109.86,SDA Tradizionale ZONA  3
HRV,*,*,6.51,7,109.98,SDA Tradizionale ZONA  3
HRV,*,*,7.01,7.5,113.22,SDA Tradizionale ZONA  3
HRV,*,*,7.51,8,118.38,SDA Tradizionale ZONA  3
HRV,*,*,8.01,8.5,123.42,SDA Tradizionale ZONA  3
HRV,*,*,8.51,9,128.58,SDA Tradizionale ZONA  3
HRV,*,*,9.01,9.5,133.62,SDA Tradizionale ZONA  3
HRV,*,*,9.51,10,138.72,SDA Tradizionale ZONA  3
HRV,*,*,10.01,10.5,142.62,SDA Tradizionale ZONA  3
HRV,*,*,10.51,11,146.64,SDA Tradizionale ZONA  3
HRV,*,*,11.01,11.5,150.66,SDA Tradizionale ZONA  3
HRV,*,*,11.51,12,154.62,SDA Tradizionale ZONA  3
HRV,*,*,12.01,12.5,158.64,SDA Tradizionale ZONA  3
HRV,*,*,12.51,13,162.66,SDA Tradizionale ZONA  3
HRV,*,*,13.01,13.5,166.68,SDA Tradizionale ZONA  3
HRV,*,*,13.51,14,170.70,SDA Tradizionale ZONA  3
HRV,*,*,14.01,14.5,174.72,SDA Tradizionale ZONA  3
